reconstruction_error
2.104228751119781
2.111609237993821
2.111609237993821
1.7159141590639526
2.104228751119781
2.104228751119781
0.8557757949636285
0.506482114991796
1.7339984554241286
0.4555904168682087
1.7339984554241286
1.7339984554241286
1.7339984554241286
1.7339984554241286
1.7339984554241286
1.7339984554241286
1.7339984554241286
1.7339984554241286
1.7339984554241286
1.7339984554241286
1.7339984554241286
1.7339984554241286
0.700211434817331
0.69426647794962
0.23727888285795806
0.2115142907788706
0.11899968896090402
0.5837494011864929
0.10656499970120231
1.7339984554241286
0.09509192217000685
0.18979841029919886
0.26822236616901746
1.7339984554241286
0.18294634925275208
0.6409799562990954
2.111609237993821
2.111609237993821
2.0651847195085558
1.7163232857581776
1.7163232857581776
1.7163232857581776
2.0842160247026094
1.7163232857581776
2.0842160247026094
0.35420549826088504
0.20637431164511713
0.6234220016420485
0.6089397357450936
0.0908848635499079
0.6187898178153288
0.6473620866369612
0.1157699859561998
0.8625007213315626
1.5759303189172196
0.16826783347440089
0.1440140458143289
0.13948085560665238
0.18616327446998018
0.19944709005306852
0.26182437326412117
0.7681036627483521
1.7307447478827624
3.2859056040337524
2.0842160247026094
2.0842160247026094
2.0842160247026094
2.0842160247026094
2.0842160247026094
2.0842160247026094
2.0842160247026094
2.0842160247026094
2.0842160247026094
2.0842160247026094
2.0842160247026094
2.0842160247026094
2.0842160247026094
2.0842160247026094
2.0842160247026094
2.0842160247026094
2.0842160247026094
2.0842160247026094
2.0842160247026094
2.0842160247026094
1.5308922862357874
1.751102155115827
0.3781161389137196
0.13407375104911054
0.1963753468417574
0.2040450450797965
0.1906045502390099
0.17504506296352534
0.16728820172635006
0.16376462648738166
0.16123981763821682
0.16148616861779236
0.16823739862046294
0.23133085636945322
0.26000494628285076
1.7351197958912123
2.0842156797651126
2.0842156797651126
2.0842156797651126
2.0839491294528387
0.48114363715358777
0.48903777484593947
0.29195174195732154
0.13001549106080829
0.6217961772810695
0.2836641598981185
0.11132047420220754
0.47997725505798033
0.6081524158210647
0.11357965475635151
0.622063877060239
0.7718072279854108
1.4494702503465002
1.7087795557201313
2.084215684018747
2.084215684018747
2.084215684018747
2.084215684018747
2.084215684018747
2.084215684018747
2.084215684018747
2.084215684018747
2.0842156840471335
2.0842156840471335
2.084215684018747
2.084215684018747
2.084215684018747
2.084215684018747
2.084215684018747
2.084215684018747
2.084215684018747
2.084215684018747
2.084215684018747
2.084215684018747
2.617653113842032
1.534664043007855
2.617653113842032
1.6718266343152661
1.7511087778517243
1.7312115834506514
1.7511087778517243
1.7511087778517243
1.7511087778517243
1.7511087778517243
1.7511087778517243
1.7511087778517243
1.7511087778517243
1.7511087778517243
1.7511087778517243
1.7511087778517243
1.7511087778517243
1.7511087778517243
1.7511087778517243
1.7511087778517243
1.7511087763742261
1.7511087763742261
1.7511087778517243
1.7511087778517243
1.7511087778517243
1.7511087778517243
0.6071451929438717
1.9354805459722555
2.0842160547192137
2.0842160547192137
0.8693615252569284
2.084216297530651
1.7511105805965634
2.084216297530651
2.084216297530651
1.7511105805965634
2.084216297530651
2.084216297530651
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105821237107
1.7511105821237107
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
1.7511105805965634
2.084216297530651
1.7511105805965634
2.084216297530651
1.7511105805965634
1.7511105805965634
0.45477596412692256
0.460783717890331
0.11556907101707398
0.45544145706860756
0.4574477434355128
0.10964996653260971
0.4766195496259265
0.49034592174060204
0.1489375055974739
0.6995058561186689
2.048859226306405
2.6310748935521326
2.051833650294061
2.084216297530651
2.0528256848505904
2.084216297530651
2.084216297530651
2.084216297530651
2.084216297530651
2.084216297530651
2.084216297530651
2.084216297530651
4.066920559119568
2.084216297530651
2.084216297530651
2.084216297530651
2.084216297530651
2.084216297530651
2.084216297530651
2.084216297530651
2.084216297530651
2.084216297530651
2.084216297530651
2.084216297530651
1.5707172512491419
1.7694689617451163
1.769468951519935
1.769468951519935
1.769468951519935
0.2119050288997502
0.11623952499269598
0.1298201096568339
0.15213034469235173
0.139236720067804
0.12149599075862096
0.12116101563243177
0.1211485204226582
0.12881379480692948
0.14409909775670565
0.19117338827922434
1.9518417865952955
2.6129715588833395
2.9830955409051456
2.101081743410406
2.101081743410406
2.101081743410406
2.101081743410406
2.101081743410406
2.101081743410406
2.101081743410406
2.101081743410406
2.101081743410406
2.101081743410406
2.101081743410406
2.101081743410406
2.101081743410406
2.101081743410406
2.101081743410406
2.101081743410406
2.101081743410406
2.101081743410406
2.101081743410406
2.101081743410406
2.101081743410406
2.121867838492918
2.0613318008740444
2.121867838492918
0.8778453624590589
1.7903269043047871
0.2950383319015176
0.1751916196227794
0.1076829023405809
0.10879118410179855
0.10976065848651909
0.11127812932347868
0.11243478670065601
0.109861225476556
0.10908149075014249
0.11774041570162251
0.12224457958148682
0.12584497188172555
0.16614549703713946
1.0612795110627025
2.9263834873220307
3.3321198375362857
2.121867838492918
2.121867838492918
2.121867838492918
2.121867846349332
2.6027345413978025
3.3213956619437544
2.121867838492918
2.121867838492918
2.121867838492918
2.121867838492918
2.121867838492918
2.121867838492918
2.121867838492918
2.121867838492918
2.121867838492918
2.8079668290845574
2.5095756678441394
2.121867838492918
2.121867838492918
2.121867838492918
2.121867838492918
2.121867838492918
2.121867838492918
2.121867838492918
2.121867838492918
2.121867838492918
2.083028084362841
2.1435732920467387
1.8121041967964269
1.8121041967964269
1.8121041967964269
1.8121041967964269
1.8121041967964269
1.8121041967964269
1.8121041967964269
1.8121042100636766
1.8121042100636766
1.8121041967964269
1.8121041967964269
1.8121041967964269
1.8121041967964269
1.8121041967964269
1.8121041967964269
1.8121041967964269
1.8121041967964269
1.8121041967964269
0.1593868065092075
0.12775655838592007
0.13073284973162838
0.11027907543498462
0.11111921175488396
0.11208820493370625
0.11176170559580068
0.11045171844936096
0.11857348524685243
0.11680756461750841
0.11727671431837966
0.12091326887992516
1.6272476920291032
3.450390440498751
5.349966694926876
2.1435732920467387
2.1435732920467387
2.1435732920467387
2.1435732920467387
2.1435732920467387
2.1435732920467387
2.1435732920467387
2.1435732920467387
